ts_code,Date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
600519.SH,2021-01-21,2048.0,2090.02,2041.0,2070.0,2040.63,29.37,1.4393,38310.17,7953455.967
600519.SH,2021-01-22,2069.0,2100.0,2060.1,2079.95,2070.0,9.95,0.4807,29247.61,6090260.364
600519.SH,2021-01-25,2083.0,2179.5,2083.0,2175.0,2079.95,95.05,4.5698,55957.16,12029474.558
600519.SH,2021-01-26,2185.0,2187.0,2125.11,2141.89,2175.0,-33.11,-1.5223,31747.46,6820173.362
600519.SH,2021-01-27,2141.89,2141.89,2085.0,2089.0,2141.89,-52.89,-2.4693,37120.17,7809446.387
600519.SH,2021-01-28,2080.0,2109.66,2060.02,2088.0,2089.0,-1.0,-0.0479,35128.64,7337084.455
600519.SH,2021-01-29,2101.19,2149.48,2090.22,2116.18,2088.0,28.18,1.3496,33701.33,7166179.277
600519.SH,2021-02-01,2130.0,2160.0,2095.0,2109.32,2116.18,-6.86,-0.3242,29340.59,6219639.111
600519.SH,2021-02-02,2112.22,2149.99,2102.1,2145.0,2109.32,35.68,1.6915,34582.25,7372233.582
600519.SH,2021-02-03,2150.0,2198.27,2140.0,2189.91,2145.0,44.91,2.0937,38714.15,8384049.314
600519.SH,2021-02-04,2191.0,2330.0,2191.0,2320.85,2189.91,130.94,5.9792,63851.01,14596930.188
600519.SH,2021-02-05,2325.0,2364.6,2291.0,2313.0,2320.85,-7.85,-0.3382,39729.06,9253566.205
600519.SH,2021-02-08,2337.0,2378.88,2313.0,2368.8,2313.0,55.8,2.4125,35785.73,8420758.625
600519.SH,2021-02-09,2368.8,2456.43,2350.0,2456.43,2368.8,87.63,3.6993,33296.55,7972930.045
600519.SH,2021-02-10,2485.0,2601.2,2485.0,2601.0,2456.43,144.57,5.8854,61370.57,15675929.714
600519.SH,2021-02-18,2587.98,2627.88,2465.0,2471.0,2601.0,-130.0,-4.9981,65912.32,16704135.269
600519.SH,2021-02-19,2451.16,2496.66,2381.6,2460.0,2471.0,-11.0,-0.4452,59385.46,14525164.525
600519.SH,2021-02-22,2455.0,2455.0,2278.22,2288.02,2460.0,-171.98,-6.9911,78935.47,18498777.223
600519.SH,2021-02-23,2265.14,2344.89,2265.0,2307.0,2288.02,18.98,0.8295,57454.6,13316110.795
600519.SH,2021-02-24,2307.99,2318.0,2160.5,2189.0,2307.0,-118.0,-5.1149,82115.78,18195034.445
600519.SH,2021-02-25,2209.0,2224.5,2121.21,2150.0,2189.0,-39.0,-1.7816,59726.43,12982145.755
600519.SH,2021-02-26,2100.0,2179.95,2067.3,2122.78,2150.0,-27.22,-1.266,66525.06,14097015.494
600519.SH,2021-03-01,2179.0,2179.0,2120.0,2158.0,2122.78,35.22,1.6591,44916.26,9686945.529
600519.SH,2021-03-02,2180.0,2180.0,2033.0,2058.0,2158.0,-100.0,-4.6339,70764.5,14796698.646
600519.SH,2021-03-03,2040.0,2149.77,2033.0,2140.0,2058.0,82.0,3.9845,54215.46,11366685.429
600519.SH,2021-03-04,2095.0,2096.0,2010.1,2033.0,2140.0,-107.0,-5.0,65088.29,13297304.316
600519.SH,2021-03-05,2000.0,2095.0,1988.0,2060.11,2033.0,27.11,1.3335,63779.2,13100315.985
600519.SH,2021-03-08,2074.96,2085.0,1960.0,1960.0,2060.11,-100.11,-4.8594,63099.59,12724245.99
600519.SH,2021-03-09,1955.0,2000.0,1900.18,1936.99,1960.0,-23.01,-1.174,82265.81,16100769.579
600519.SH,2021-03-10,1977.0,1999.87,1967.0,1970.01,1936.99,33.02,1.7047,51171.74,10136910.284
600519.SH,2021-03-11,1975.0,2079.99,1961.48,2048.0,1970.01,77.99,3.9589,56768.97,11521736.384
600519.SH,2021-03-12,2070.0,2077.0,2002.01,2026.0,2048.0,-22.0,-1.0742,40322.51,8181594.631
600519.SH,2021-03-15,2050.0,2069.8,1951.15,1975.45,2026.0,-50.55,-2.4951,62484.87,12459955.712
600519.SH,2021-03-16,1974.93,2019.99,1965.0,2010.5,1975.45,35.05,1.7743,34648.5,6918600.717
600519.SH,2021-03-17,2000.0,2050.0,1976.01,2030.36,2010.5,19.86,0.9878,31374.91,6352656.523
600519.SH,2021-03-18,2035.0,2086.36,2035.0,2069.7,2030.36,39.34,1.9376,33864.88,6997030.294
600519.SH,2021-03-19,2035.0,2043.0,1992.23,2010.0,2069.7,-59.7,-2.8845,35780.77,7211521.835
600519.SH,2021-03-22,2000.1,2026.09,1955.55,1989.99,2010.0,-20.01,-0.9955,36914.07,7323391.311
600519.SH,2021-03-23,1998.88,2008.8,1970.0,1996.0,1989.99,6.01,0.302,27446.19,5459520.703
600519.SH,2021-03-24,1981.0,2013.0,1981.0,1989.0,1996.0,-7.0,-0.3507,29357.39,5857848.16
600519.SH,2021-03-25,1970.01,1988.88,1946.8,1971.0,1989.0,-18.0,-0.905,31575.23,6216733.244
600519.SH,2021-03-26,1985.0,2022.0,1958.0,2013.0,1971.0,42.0,2.1309,50016.42,9987629.444
600519.SH,2021-03-29,2043.2,2096.35,2026.15,2034.1,2013.0,21.1,1.0482,56992.2,11740129.413
600519.SH,2021-03-30,2040.0,2086.0,2035.08,2056.05,2034.1,21.95,1.0791,32626.97,6717493.35
600519.SH,2021-03-31,2045.1,2046.02,2000.0,2009.0,2056.05,-47.05,-2.2884,37154.41,7489086.233
600519.SH,2021-04-01,2021.0,2046.8,2001.22,2044.5,2009.0,35.5,1.767,26587.63,5379775.87
600519.SH,2021-04-02,2056.0,2165.0,2056.0,2162.0,2044.5,117.5,5.7471,52027.57,10981752.658
600519.SH,2021-04-06,2161.0,2161.98,2102.3,2126.03,2162.0,-35.97,-1.6637,32741.77,6967525.037
600519.SH,2021-04-07,2104.06,2117.3,2050.0,2061.0,2126.03,-65.03,-3.0588,40200.97,8317799.925
600519.SH,2021-04-08,2047.03,2079.0,2044.0,2070.0,2061.0,9.0,0.4367,28547.62,5893307.514
600519.SH,2021-04-09,2042.0,2054.0,2005.01,2020.0,2070.0,-50.0,-2.4155,28808.86,5832453.812
600519.SH,2021-04-12,2011.0,2030.0,1991.7,2008.89,2020.0,-11.11,-0.55,31943.07,6409917.318
600519.SH,2021-04-13,2020.0,2049.8,2009.0,2021.0,2008.89,12.11,0.6028,28992.15,5883787.293
600519.SH,2021-04-14,2035.0,2048.0,2016.0,2047.0,2021.0,26.0,1.2865,24114.65,4908790.023
600519.SH,2021-04-15,2030.9,2046.9,1990.0,2015.6,2047.0,-31.4,-1.534,34366.21,6903769.49
600519.SH,2021-04-16,2025.08,2068.0,2012.0,2054.98,2015.6,39.38,1.9538,30293.7,6183895.054
600519.SH,2021-04-19,2055.0,2098.36,2033.0,2088.0,2054.98,33.02,1.6068,31753.91,6610577.917
600519.SH,2021-04-20,2071.1,2129.0,2070.0,2094.8,2088.0,6.8,0.3257,28290.37,5949669.953
600519.SH,2021-04-21,2076.0,2097.8,2065.1,2080.0,2094.8,-14.8,-0.7065,26149.75,5446145.952
600519.SH,2021-04-22,2089.9,2099.0,2051.5,2055.5,2080.0,-24.5,-1.1779,26850.02,5539295.656
600519.SH,2021-04-23,2055.97,2119.88,2052.5,2108.94,2055.5,53.44,2.5999,33462.77,7002695.288
600519.SH,2021-04-26,2132.0,2135.0,2073.6,2077.82,2108.94,-31.12,-1.4756,34045.11,7160836.874
600519.SH,2021-04-27,2087.08,2095.25,2065.09,2094.44,2077.82,16.62,0.7999,22107.85,4607779.002
600519.SH,2021-04-28,2010.0,2047.5,2003.0,2042.0,2094.44,-52.44,-2.5038,81342.95,16463574.637
600519.SH,2021-04-29,2047.04,2049.94,2014.0,2026.36,2042.0,-15.64,-0.7659,41283.78,8370431.228
600519.SH,2021-04-30,2026.0,2036.0,2003.71,2006.78,2026.36,-19.58,-0.9663,38401.37,7723747.038
600519.SH,2021-05-06,2000.0,2006.84,1953.0,1959.0,2006.78,-47.78,-2.3809,53546.14,10584968.907
600519.SH,2021-05-07,1965.0,1967.98,1901.0,1903.0,1959.0,-56.0,-2.8586,52493.39,10101703.446
600519.SH,2021-05-10,1900.0,1909.0,1866.01,1879.03,1903.0,-23.97,-1.2596,46003.18,8677753.608
600519.SH,2021-05-11,1876.0,1966.0,1873.3,1959.0,1879.03,79.97,4.2559,42494.12,8209251.914
600519.SH,2021-05-12,1949.08,1999.0,1949.0,1984.0,1959.0,25.0,1.2762,32698.87,6473203.286
600519.SH,2021-05-13,1965.75,1985.05,1953.0,1971.5,1984.0,-12.5,-0.63,25077.51,4934954.969
600519.SH,2021-05-14,1982.0,2030.5,1976.0,2009.85,1971.5,38.35,1.9452,35611.29,7150302.044
600519.SH,2021-05-17,2025.1,2085.2,2025.1,2057.96,2009.85,48.11,2.3937,44524.0,9178509.985
600519.SH,2021-05-18,2065.0,2077.0,2045.06,2059.31,2057.96,1.35,0.0656,17504.28,3595891.742
600519.SH,2021-05-19,2059.0,2074.81,2040.0,2049.0,2059.31,-10.31,-0.5007,22409.72,4606452.358
600519.SH,2021-05-20,2074.0,2074.1,2045.36,2058.88,2049.0,9.88,0.4822,21857.16,4500663.211
600519.SH,2021-05-21,2055.08,2079.88,2037.02,2042.1,2058.88,-16.78,-0.815,24248.23,4976601.458
600519.SH,2021-05-24,2051.0,2080.06,2031.0,2071.29,2042.1,29.19,1.4294,32548.08,6705879.397
600519.SH,2021-05-25,2085.0,2200.1,2085.0,2194.5,2071.29,123.21,5.9485,67756.95,14636718.75
600519.SH,2021-05-26,2207.98,2241.8,2193.08,2220.0,2194.5,25.5,1.162,38604.2,8558038.174
600519.SH,2021-05-27,2211.02,2320.0,2201.1,2245.0,2220.0,25.0,1.1261,45373.38,10240368.98
600519.SH,2021-05-28,2240.97,2250.0,2205.51,2230.0,2245.0,-15.0,-0.6682,25807.31,5741331.986
600519.SH,2021-05-31,2215.5,2218.35,2172.0,2218.0,2230.0,-12.0,-0.5381,31739.0,6960864.26
600519.SH,2021-06-01,2222.0,2248.95,2206.0,2240.95,2218.0,22.95,1.0347,30616.34,6832594.466
600519.SH,2021-06-02,2250.0,2264.0,2208.18,2222.0,2240.95,-18.95,-0.8456,22862.77,5088908.384
600519.SH,2021-06-03,2220.0,2260.34,2210.08,2222.22,2222.0,0.22,0.0099,23450.31,5242453.019
600519.SH,2021-06-04,2215.0,2288.0,2214.04,2251.5,2222.22,29.28,1.3176,31422.19,7058715.115
600519.SH,2021-06-07,2265.0,2279.0,2240.01,2271.0,2251.5,19.5,0.8661,25466.27,5756592.694
600519.SH,2021-06-08,2260.0,2279.99,2161.15,2191.0,2271.0,-80.0,-3.5227,47313.63,10479943.156
600519.SH,2021-06-09,2192.0,2214.0,2160.11,2199.5,2191.0,8.5,0.388,25502.35,5591378.817
600519.SH,2021-06-10,2195.0,2251.37,2190.08,2238.48,2199.5,38.98,1.7722,25566.63,5707338.424
600519.SH,2021-06-11,2239.0,2244.0,2178.81,2178.81,2238.48,-59.67,-2.6656,33970.66,7513797.036
600519.SH,2021-06-15,2195.1,2208.88,2148.0,2193.0,2178.81,14.19,0.6513,29361.3,6412821.567
600519.SH,2021-06-16,2192.0,2195.0,2148.0,2158.0,2193.0,-35.0,-1.596,27593.15,5978924.528
600519.SH,2021-06-17,2155.65,2188.0,2144.36,2156.91,2158.0,-1.09,-0.0505,21067.53,4558702.643
600519.SH,2021-06-18,2147.0,2156.5,2065.0,2090.94,2156.91,-65.97,-3.0585,54028.21,11329180.836
600519.SH,2021-06-21,2085.0,2099.69,2050.0,2081.64,2090.94,-9.3,-0.4448,35488.26,7367986.471
600519.SH,2021-06-22,2092.0,2098.0,2053.89,2074.97,2081.64,-6.67,-0.3204,33228.18,6900830.616
600519.SH,2021-06-23,2080.0,2083.0,2034.15,2038.0,2074.97,-36.97,-1.7817,37079.01,7596735.684
600519.SH,2021-06-24,2040.01,2080.0,2021.0,2068.05,2038.0,30.05,1.4745,31473.7,6452557.073
600519.SH,2021-06-25,2049.96,2109.0,2042.6,2092.0,2048.76,43.24,2.1105,35875.43,7459680.452
600519.SH,2021-06-28,2100.0,2118.0,2073.0,2103.01,2092.0,11.01,0.5263,27452.42,5750241.214
600519.SH,2021-06-29,2108.0,2115.0,2051.0,2062.0,2103.01,-41.01,-1.9501,33030.63,6835635.172
600519.SH,2021-06-30,2065.0,2074.0,2046.3,2056.7,2062.0,-5.3,-0.257,21915.66,4511484.217
600519.SH,2021-07-01,2059.97,2110.0,2031.6,2105.0,2056.7,48.3,2.3484,33701.24,6970730.878
600519.SH,2021-07-02,2075.0,2075.0,2011.5,2013.0,2105.0,-92.0,-4.3705,46275.31,9388640.194
600519.SH,2021-07-05,2000.0,2019.88,1985.0,1994.0,2013.0,-19.0,-0.9439,34420.95,6872797.768
600519.SH,2021-07-06,1995.0,2014.0,1960.01,2012.9,1994.0,18.9,0.9478,35282.51,7015883.091
600519.SH,2021-07-07,2010.0,2028.88,1999.01,2004.0,2012.9,-8.9,-0.4421,28122.12,5658210.73
600519.SH,2021-07-08,2000.1,2004.0,1968.0,1985.0,2004.0,-19.0,-0.9481,35516.69,7027713.78
600519.SH,2021-07-09,1964.52,1985.91,1945.0,1972.11,1985.0,-12.89,-0.6494,30907.9,6072340.993
600519.SH,2021-07-12,1975.55,1998.78,1940.5,1961.0,1972.11,-11.11,-0.5634,39010.24,7658786.228
600519.SH,2021-07-13,1968.0,2005.5,1965.0,1982.9,1961.0,21.9,1.1168,29924.71,5946287.259
600519.SH,2021-07-14,1974.0,1974.5,1945.0,1962.0,1982.9,-20.9,-1.054,30770.69,6011814.88
600519.SH,2021-07-15,1955.02,2013.0,1950.6,1997.99,1962.0,35.99,1.8344,42190.05,8391506.229
600519.SH,2021-07-16,1980.0,1996.6,1950.0,1955.9,1997.99,-42.09,-2.1066,35407.64,6958296.859
600519.SH,2021-07-19,1955.89,1986.0,1941.0,1975.0,1955.9,19.1,0.9765,30052.34,5900348.21
600519.SH,2021-07-20,1975.0,1988.93,1961.41,1980.0,1975.0,5.0,0.2532,23475.21,4639300.956
600519.SH,2021-07-21,1989.0,2006.0,1962.01,1969.0,1980.0,-11.0,-0.5556,29780.13,5902656.221
600519.SH,2021-07-22,1960.0,1973.9,1938.96,1940.01,1969.0,-28.99,-1.4723,39090.47,7619076.855
600519.SH,2021-07-23,1937.82,1937.82,1895.09,1900.0,1940.01,-40.01,-2.0624,47585.47,9057761.876
600519.SH,2021-07-26,1879.0,1879.0,1780.0,1804.11,1900.0,-95.89,-5.0468,98619.48,17894360.803
600519.SH,2021-07-27,1803.0,1810.0,1703.0,1712.89,1804.11,-91.22,-5.0562,86576.99,15230805.685
600519.SH,2021-07-28,1703.0,1788.2,1682.12,1768.9,1712.89,56.01,3.2699,85368.84,14792470.948
600519.SH,2021-07-29,1810.01,1823.0,1734.34,1749.79,1768.9,-19.11,-1.0803,63863.85,11299569.857
600519.SH,2021-07-30,1725.0,1725.0,1657.76,1678.99,1749.79,-70.8,-4.0462,77735.89,13109725.032
600519.SH,2021-08-02,1664.0,1755.98,1620.72,1755.0,1678.99,76.01,4.5271,97400.65,16515259.089
600519.SH,2021-08-03,1730.0,1768.99,1688.8,1749.3,1755.0,-5.7,-0.3248,54374.75,9447823.227
600519.SH,2021-08-04,1734.06,1760.0,1718.0,1724.0,1749.3,-25.3,-1.4463,38175.49,6614683.378
600519.SH,2021-08-05,1692.88,1745.0,1676.36,1699.0,1724.0,-25.0,-1.4501,48059.69,8177369.851
600519.SH,2021-08-06,1689.0,1694.01,1646.6,1671.0,1699.0,-28.0,-1.648,45686.1,7616109.615
600519.SH,2021-08-09,1651.0,1709.0,1650.0,1693.8,1671.0,22.8,1.3645,47697.75,8028155.49
600519.SH,2021-08-10,1700.0,1802.88,1675.0,1799.0,1693.8,105.2,6.2109,83285.05,14549496.463
600519.SH,2021-08-11,1780.01,1785.01,1750.01,1750.5,1799.0,-48.5,-2.6959,38662.59,6821292.779
600519.SH,2021-08-12,1732.0,1749.0,1686.19,1690.0,1750.5,-60.5,-3.4562,47550.97,8130692.626
600519.SH,2021-08-13,1690.0,1713.0,1679.0,1700.04,1690.0,10.04,0.5941,37904.52,6418412.544
600519.SH,2021-08-16,1696.0,1713.6,1685.08,1699.2,1700.04,-0.84,-0.0494,28056.97,4773049.794
600519.SH,2021-08-17,1700.0,1700.0,1628.88,1635.0,1699.2,-64.2,-3.7782,61200.77,10140291.982
600519.SH,2021-08-18,1624.66,1642.99,1600.0,1620.0,1635.0,-15.0,-0.9174,59970.26,9701556.273
600519.SH,2021-08-19,1622.22,1643.2,1600.0,1619.97,1620.0,-0.03,-0.0019,41291.95,6682355.678
600519.SH,2021-08-20,1555.17,1597.55,1525.5,1548.0,1619.97,-71.97,-4.4427,114544.54,17825198.286
600519.SH,2021-08-23,1537.88,1599.0,1536.77,1570.19,1548.0,22.19,1.4335,71597.2,11218832.883
600519.SH,2021-08-24,1575.0,1642.55,1565.77,1625.18,1570.19,54.99,3.5021,72594.47,11703813.764
600519.SH,2021-08-25,1647.64,1680.87,1643.0,1665.02,1625.18,39.84,2.4514,54238.9,9037626.406
600519.SH,2021-08-26,1664.99,1664.99,1594.72,1595.0,1665.02,-70.02,-4.2054,54020.37,8722233.201
600519.SH,2021-08-27,1589.0,1625.0,1584.1,1596.03,1595.0,1.03,0.0646,36095.45,5791426.192
600519.SH,2021-08-30,1605.0,1613.0,1545.95,1586.0,1596.03,-10.03,-0.6284,51587.7,8098190.333
600519.SH,2021-08-31,1589.8,1616.35,1555.1,1558.0,1586.0,-28.0,-1.7654,43677.09,6888080.927
600519.SH,2021-09-01,1559.0,1634.99,1531.1,1622.01,1558.0,64.01,4.1085,77316.1,12370243.405
600519.SH,2021-09-02,1632.99,1643.0,1600.89,1618.8,1622.01,-3.21,-0.1979,42836.79,6939707.277
600519.SH,2021-09-03,1610.02,1659.79,1582.0,1658.22,1618.8,39.42,2.4351,52835.18,8631165.696
600519.SH,2021-09-06,1649.0,1708.16,1626.15,1670.67,1658.22,12.45,0.7508,55338.06,9306030.671
600519.SH,2021-09-07,1661.03,1684.48,1651.0,1669.0,1670.67,-1.67,-0.1,31211.22,5204051.657
600519.SH,2021-09-08,1660.0,1671.18,1628.08,1633.1,1669.0,-35.9,-2.151,33063.67,5428265.636
600519.SH,2021-09-09,1626.0,1645.0,1624.01,1634.08,1633.1,0.98,0.06,19950.13,3257785.762
600519.SH,2021-09-10,1634.08,1668.8,1633.0,1662.58,1634.08,28.5,1.7441,33388.11,5528034.093
600519.SH,2021-09-13,1665.0,1684.0,1640.1,1654.0,1662.58,-8.58,-0.5161,27720.02,4605031.711
600519.SH,2021-09-14,1659.0,1683.0,1653.0,1657.0,1654.0,3.0,0.1814,33760.61,5638962.654
600519.SH,2021-09-15,1650.0,1660.0,1610.0,1615.74,1657.0,-41.26,-2.49,41570.05,6781755.393
600519.SH,2021-09-16,1603.0,1644.0,1585.0,1638.07,1615.74,22.33,1.382,45968.02,7458455.126
600519.SH,2021-09-17,1620.0,1705.6,1620.0,1686.0,1638.07,47.93,2.926,55130.25,9242101.552
600519.SH,2021-09-22,1658.83,1688.0,1635.0,1637.69,1686.0,-48.31,-2.8654,31743.0,5227723.003
600519.SH,2021-09-23,1638.0,1655.88,1625.08,1635.0,1637.69,-2.69,-0.1643,30341.81,4964210.091
600519.SH,2021-09-24,1628.0,1719.98,1628.0,1694.0,1635.0,59.0,3.6086,69536.6,11756596.091
600519.SH,2021-09-27,1750.0,1863.4,1750.0,1855.0,1694.0,161.0,9.5041,126868.92,23270689.695
600519.SH,2021-09-28,1848.0,1860.0,1795.0,1822.06,1855.0,-32.94,-1.7757,49221.05,8973408.813
600519.SH,2021-09-29,1809.0,1845.01,1785.9,1820.0,1822.06,-2.06,-0.1131,43290.65,7870151.768
600519.SH,2021-09-30,1818.18,1850.22,1803.4,1830.0,1820.0,10.0,0.5495,40539.29,7411735.79
600519.SH,2021-10-08,1822.42,1878.0,1807.23,1839.6,1830.0,9.6,0.5246,47451.96,8780381.118
600519.SH,2021-10-11,1839.51,1889.9,1831.01,1867.12,1839.6,27.52,1.496,37675.57,7040475.327
600519.SH,2021-10-12,1866.0,1877.0,1842.42,1870.99,1867.12,3.87,0.2073,30606.42,5688160.837
600519.SH,2021-10-13,1870.0,1949.95,1862.0,1929.9,1870.99,58.91,3.1486,50142.61,9625769.127
600519.SH,2021-10-14,1928.93,1941.8,1896.0,1911.0,1929.9,-18.9,-0.9793,26622.55,5097602.232
600519.SH,2021-10-15,1890.1,1929.99,1890.1,1916.97,1911.0,5.97,0.3124,28560.78,5452953.879
600519.SH,2021-10-18,1888.0,1888.0,1787.0,1800.0,1916.97,-116.97,-6.1018,69652.02,12651498.607
600519.SH,2021-10-19,1800.0,1838.8,1799.88,1812.18,1800.0,12.18,0.6767,40314.56,7330114.082
600519.SH,2021-10-20,1833.0,1849.8,1806.01,1841.0,1812.18,28.82,1.5903,28663.39,5246404.615
600519.SH,2021-10-21,1841.1,1860.0,1829.0,1844.0,1841.0,3.0,0.163,23018.7,4238584.294
600519.SH,2021-10-22,1855.0,1921.01,1854.0,1901.0,1844.0,57.0,3.0911,35962.6,6794850.056
600519.SH,2021-10-25,1880.0,1885.01,1858.0,1873.03,1901.0,-27.97,-1.4713,32461.33,6076219.948
600519.SH,2021-10-26,1864.03,1878.99,1844.0,1861.05,1873.03,-11.98,-0.6396,21130.26,3934223.714
600519.SH,2021-10-27,1852.3,1858.3,1800.1,1819.0,1861.05,-42.05,-2.2595,34647.29,6302270.905
600519.SH,2021-10-28,1825.2,1843.78,1802.0,1825.49,1819.0,6.49,0.3568,29490.93,5383196.101
600519.SH,2021-10-29,1825.0,1848.0,1813.0,1826.08,1825.49,0.59,0.0323,28775.86,5266898.95
600519.SH,2021-11-01,1780.0,1826.3,1760.0,1803.0,1826.08,-23.08,-1.2639,41689.98,7486936.394
600519.SH,2021-11-02,1796.7,1844.22,1788.0,1804.64,1803.0,1.64,0.091,32500.24,5875341.369
600519.SH,2021-11-03,1800.0,1809.98,1761.19,1765.0,1804.64,-39.64,-2.1966,27829.31,4958314.535
600519.SH,2021-11-04,1777.94,1816.0,1769.42,1804.2,1765.0,39.2,2.221,31130.43,5592211.731
600519.SH,2021-11-05,1804.21,1844.99,1804.21,1819.94,1804.2,15.74,0.8724,27077.23,4956331.383
600519.SH,2021-11-08,1820.0,1830.8,1802.05,1820.1,1819.94,0.16,0.0088,17705.72,3220439.334
600519.SH,2021-11-09,1819.98,1827.87,1782.0,1790.01,1820.1,-30.09,-1.6532,27351.92,4915170.028
600519.SH,2021-11-10,1790.01,1795.0,1735.0,1753.99,1790.01,-36.02,-2.0123,35348.77,6204803.25
600519.SH,2021-11-11,1752.93,1769.6,1741.5,1769.6,1753.99,15.61,0.89,22651.87,3987243.285
600519.SH,2021-11-12,1778.0,1785.05,1766.66,1773.78,1769.6,4.18,0.2362,17606.63,3124400.972
600519.SH,2021-11-15,1773.68,1784.0,1750.0,1761.14,1773.78,-12.64,-0.7126,24947.35,4410975.373
600519.SH,2021-11-16,1768.0,1818.0,1765.0,1808.0,1761.14,46.86,2.6608,33526.24,6033536.262
600519.SH,2021-11-17,1805.0,1820.5,1790.01,1795.0,1808.0,-13.0,-0.719,24505.46,4411450.908
600519.SH,2021-11-18,1781.22,1807.0,1770.0,1792.0,1795.0,-3.0,-0.1671,19520.89,3485674.964
600519.SH,2021-11-19,1794.19,1849.0,1788.2,1828.41,1792.0,36.41,2.0318,31155.59,5699883.8
600519.SH,2021-11-22,1849.0,1909.0,1848.0,1854.27,1828.41,25.86,1.4143,42572.68,7994018.41
600519.SH,2021-11-23,1852.0,1917.0,1852.0,1896.43,1854.27,42.16,2.2737,45782.2,8676297.616
600519.SH,2021-11-24,1900.0,1966.0,1897.0,1941.0,1896.43,44.57,2.3502,54512.35,10555736.753
600519.SH,2021-11-25,1953.0,1986.2,1946.25,1956.03,1941.0,15.03,0.7743,39752.88,7803035.266
600519.SH,2021-11-26,1964.83,1967.0,1925.0,1941.01,1956.03,-15.02,-0.7679,32655.57,6337346.211
600519.SH,2021-11-29,1960.0,1990.0,1951.08,1985.0,1941.01,43.99,2.2663,42399.34,8372476.083
600519.SH,2021-11-30,1985.4,1989.9,1927.5,1930.77,1985.0,-54.23,-2.732,36924.87,7192172.533
600519.SH,2021-12-01,1950.0,1959.95,1919.02,1932.99,1930.77,2.22,0.115,26254.4,5071457.098
600519.SH,2021-12-02,1940.0,1942.15,1919.6,1934.0,1932.99,1.01,0.0523,20421.82,3939731.543
600519.SH,2021-12-03,1932.0,1988.62,1931.05,1971.88,1934.0,37.88,1.9586,35818.39,7045848.18
600519.SH,2021-12-06,1983.0,1990.0,1950.0,1967.3,1971.88,-4.58,-0.2323,31063.88,6122543.819
600519.SH,2021-12-07,1980.74,1987.87,1946.73,1955.87,1967.3,-11.43,-0.581,36979.89,7286659.622
600519.SH,2021-12-08,1964.88,2045.0,1950.0,2043.0,1955.87,87.13,4.4548,61048.07,12285101.988
600519.SH,2021-12-09,2054.94,2116.92,2045.0,2086.55,2043.0,43.55,2.1317,64239.18,13404724.467
600519.SH,2021-12-10,2060.0,2095.78,2056.0,2090.0,2086.55,3.45,0.1653,43148.22,8944582.265
600519.SH,2021-12-13,2154.0,2180.0,2118.0,2118.2,2090.0,28.2,1.3493,65806.56,14139012.29
600519.SH,2021-12-14,2118.2,2167.9,2100.0,2150.0,2118.2,31.8,1.5013,40449.41,8673733.691
600519.SH,2021-12-15,2142.15,2164.95,2125.02,2135.0,2150.0,-15.0,-0.6977,30078.27,6444715.086
600519.SH,2021-12-16,2115.0,2144.05,2086.23,2118.99,2135.0,-16.01,-0.7499,37211.36,7865499.278
600519.SH,2021-12-17,2100.5,2108.0,2036.0,2050.7,2118.99,-68.29,-3.2228,48403.18,9988869.785
600519.SH,2021-12-20,2050.7,2085.66,2041.0,2058.96,2050.7,8.26,0.4028,32257.69,6654596.508
600519.SH,2021-12-21,2045.0,2069.13,2012.83,2038.2,2058.96,-20.76,-1.0083,26285.89,5354186.59
600519.SH,2021-12-22,2040.0,2063.0,2040.0,2048.0,2038.2,9.8,0.4808,17430.79,3570928.372
600519.SH,2021-12-23,2053.0,2120.0,2025.0,2120.0,2048.0,72.0,3.5156,39098.54,8126298.013
600519.SH,2021-12-24,2148.88,2216.96,2148.88,2194.09,2120.0,74.09,3.4948,56129.59,12295953.4
600519.SH,2021-12-27,2168.0,2168.0,2112.0,2131.82,2194.09,-62.27,-2.8381,37555.9,8020677.686
600519.SH,2021-12-28,2133.0,2155.5,2116.6,2138.18,2131.82,6.36,0.2983,27650.7,5901940.633
600519.SH,2021-12-29,2150.0,2154.25,2041.0,2041.0,2138.18,-97.18,-4.545,54049.02,11195625.154
600519.SH,2021-12-30,2041.0,2088.98,2028.0,2075.0,2041.0,34.0,1.6659,35261.36,7272866.657
600519.SH,2021-12-31,2070.0,2072.98,2028.0,2050.0,2075.0,-25.0,-1.2048,29664.91,6061415.344
600519.SH,2022-01-04,2055.0,2068.95,2014.0,2051.23,2050.0,1.23,0.06,33842.62,6913653.122
600519.SH,2022-01-05,2045.0,2065.0,2018.0,2024.0,2051.23,-27.23,-1.3275,28395.51,5774992.117
600519.SH,2022-01-06,2022.01,2036.0,1938.51,1982.22,2024.0,-41.78,-2.0642,51794.75,10226933.847
600519.SH,2022-01-07,1975.0,1988.88,1939.32,1942.0,1982.22,-40.22,-2.029,29816.69,5831695.311
600519.SH,2022-01-10,1928.01,1977.0,1917.55,1966.0,1942.0,24.0,1.2358,29626.7,5792738.145
600519.SH,2022-01-11,1948.0,1965.0,1931.17,1940.55,1966.0,-25.45,-1.2945,22276.64,4332180.604
600519.SH,2022-01-12,1948.0,1978.8,1948.0,1967.0,1940.55,26.45,1.363,27474.1,5384359.628
